name,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
03484.png,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03485.png,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
03486.png,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
03487.png,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True
03488.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03489.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03490.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03491.png,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03492.png,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False
03493.png,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False
03494.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03495.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03496.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03497.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03498.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03499.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03500.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03501.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,True,False,False,False
03502.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False
03503.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03504.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,True,False,False,False
03505.png,True,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03506.png,True,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03507.png,True,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03508.png,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False
03509.png,True,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03510.png,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
03511.png,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False
03512.png,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
03513.png,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,False
03514.png,True,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False
03515.png,True,False,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False
03516.png,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
03517.png,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False
03518.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
03519.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03520.png,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
03521.png,True,False,True,True,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False
03522.png,True,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03523.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03524.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03525.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03526.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03527.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03528.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03529.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03530.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03531.png,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03532.png,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False
03533.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03534.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03535.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03536.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03537.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03538.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03539.png,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
03540.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03541.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03542.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03543.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03544.png,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False
03545.png,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03546.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03547.png,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03548.png,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False
03549.png,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False
03550.png,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False
03551.png,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False
03552.png,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03553.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03554.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True
03555.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True
03556.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03557.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03558.png,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03559.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03560.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03561.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
03562.png,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False
